conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;
1913587740794298465,Sat Apr 19 13:37:26 +0000 2025,4,3. Increase your income dengan ganti role or kantor Dalam waktu gak sampai 5th #KaburAjaDulu gaji admin udh naik 3x lipat. Caranya? Mix of promotions dan pindah kantor. Jujur aja dengan manager kalau kamu merasa underpaid. Tentunya harus diimbangi dgn skill yg cukup.,1913587747614249158,,IndoWorkAbroad,in,Europe,0,1,0,https://x.com/IndoWorkAbroad/status/1913587747614249158,1252241356883406848,IndoWorkAbroad;;;
"1913585449228234918,Sat Apr 19 13:28:18 +0000 2025,25,I hate self-studying Computer Science especially after uni. But gotta do anything and pull out all the stops on top of language learning in order to #kaburajadulu I suppose.,1913585449228234918,,,en,""Medan, Indonesia"",0,4,0,https://x.com/the_pyroneer/status/1913585449228234918,1384545020863123458,the_pyroneer";;;
"1913580425974563108,Sat Apr 19 13:08:20 +0000 2025,0,Pionir #KaburAjaDulu,1913580425974563108,,,fr,""Shadow Striker, Classic no. 10"",0,0,0,https://x.com/MahfuzHadi/status/1913580425974563108,134324248,MahfuzHadi";;;
1913564855648530637,Sat Apr 19 12:06:28 +0000 2025,5,buat yang mau join group info lowongan Ausbildung terbaru bisa dm aku ya #ausbildung #KaburAjaDulu https://t.co/dJtjIwSNgx,1913564855648530637,https://pbs.twimg.com/ext_tw_video_thumb/1913564821032976384/pu/img/OhH6lmJc9-TzqZU2.jpg,,in,,0,2,0,https://x.com/plikeapeach/status/1913564855648530637,1802636706518323201,plikeapeach;;;
1913559651930804692,Sat Apr 19 11:45:47 +0000 2025,0,Gubernur Banten: Ikutan ah #KaburAjaDulu,1913559651930804692,,,in,,0,0,0,https://x.com/sandiri_/status/1913559651930804692,1122805757131407361,sandiri_;;;
1913552647375757610,Sat Apr 19 11:17:57 +0000 2025,0,Menambah alasan kenapa gw harus #kaburajadulu,1913552647375757610,,,in,utopia,0,0,0,https://x.com/jeonaya_/status/1913552647375757610,1051248394956460032,jeonaya_;;;
1913550361664823412,Sat Apr 19 11:08:52 +0000 2025,0,Sudah saya bilang #KaburAjaDulu itu tdk memecahkan masalah kelen yg apatis ga bantuin masyarakat kelas menengah ke bawah yg diporotin petugas pajak dan pejabat2 hasil bagi2 kue,1913550361664823412,,,in,neng omahmu,0,0,0,https://x.com/Jend_HMSoeharto/status/1913550361664823412,1848877603299725315,Jend_HMSoeharto;;;
1913542245283737985,Sat Apr 19 10:36:37 +0000 2025,4,Pengikut #KaburAjaDulu https://t.co/lVKVp23VsK,1913542245283737985,https://pbs.twimg.com/media/Go5EhdbXgAA5wV4.jpg,,in,Jeddah,1,0,0,https://x.com/callmetaraaa/status/1913542245283737985,1284408243318435840,callmetaraaa;;;
1913535132809728015,Sat Apr 19 10:31:10 +0000 2025,0,@fuayce siapkan backpack kalian buat #KaburAjaDulu ke negara chotongitis ,1913540872232403366,,fuayce,in, ,0,0,0,https://x.com/mengedja/status/1913540872232403366,1750119675990843392,mengedja;;;
1913536252261076998,Sat Apr 19 10:12:48 +0000 2025,0,yg lain pamer pencapaian seperti @jumbofilm_id di pinggir panggung masih pamer keprimitifan nya Napa nggk sekalian #KaburAjaDulu,1913536252261076998,,,in,5G,0,0,0,https://x.com/ayooogr/status/1913536252261076998,1241449891,ayooogr;;;
1913521893682135221,Sat Apr 19 09:51:14 +0000 2025,0,@putridwishsw Tp seneng yen mlebu tesco bagian tanduran&amp;" kembang mbetahi. Alhamdulillah mung 2sasi ae biyen ng enggres gak cocok dadi #kaburajadulu,1913530822885560727,,alietseviyanti,in,""Madiun, Indonesia"",0,1,0,https://x.com/alietseviyanti/status/1913530822885560727,59483361,alietseviyanti";;
1913174608431423933,Sat Apr 19 09:43:36 +0000 2025,0,@zahwaisl Kaosnya udah bikin gerakan #KaburAjaDulu,1913528901462376811,,zahwaisl,in,,0,0,0,https://x.com/aissaputra__/status/1913528901462376811,3736599805,aissaputra__;;;
1913521893682135221,Sat Apr 19 09:15:45 +0000 2025,59,Sisi gelap tinggal di luar negeri: Kerupuk meh sewidak ewu Wow ngerinya yakin mau #KaburAjaDulu? /Pamer mesin cuci yg canggih itu/ https://t.co/NJN0EzSW9F,1913521893682135221,https://pbs.twimg.com/media/Go4yBWZbIAAvoNL.jpg,,in,+62 - +44,3,8,1,https://x.com/putridwishsw/status/1913521893682135221,1478934968399110149,putridwishsw;;;
1913509482123976921,Sat Apr 19 08:26:26 +0000 2025,0,Andalan pemula yang lagi siap-siap ujian N5 nih Belajar 46 pola kalimat seru lewat ngobrol bareng teman &amp;" pegawai toko elektronik kayak latihan sambil main Ada ekspresi salam angka sampai pre test buat ngukur kemampuan juga Yuk #KaburAjaDulu https://t.co/eJnOt0n0Xw https://t.co/Twp6pFHu3o,1913509482123976921,https://pbs.twimg.com/media/Go4murkbsAAwiCO.jpg,,in,""Jakarta Selatan, DKI Jakarta"",0,0,0,https://x.com/danggeunbooks/status/1913509482123976921,1570980115571679233,danggeunbooks";;
1913507375656604050,Sat Apr 19 08:18:04 +0000 2025,9,udah pernah hidup susah di indo udh pernah hidup susah di UK conclusion: lebih milih hidup susah di UK lol aku gk ada capek nya buat promosiin #kaburajadulu,1913507375656604050,,,in,Northamptonshire,0,0,2,https://x.com/_lonewolfffs/status/1913507375656604050,536042289,_lonewolfffs;;;
"1913413276328988937,Sat Apr 19 08:15:53 +0000 2025,0,@Mdy_Asmara1701 udah paling bener #KaburAjaDulu gw aj lg nyiapin visa ke AUS,1913506826500583552,,Mdy_Asmara1701,in,""indramayu, jabar"",0,0,0,https://x.com/AMuhammad89639/status/1913506826500583552,1707087630373101568,AMuhammad89639";;;
1913506754064953756,Sat Apr 19 08:15:36 +0000 2025,0,guess it's time to #KaburAjaDulu https://t.co/P7KGDdzAJk,1913506754064953756,https://pbs.twimg.com/media/Go4kQByaUAAWK-0.jpg,,en,,0,0,0,https://x.com/moneyfessting/status/1913506754064953756,1493561830719246345,moneyfessting;;;
1912730038795133386,Sat Apr 19 08:13:00 +0000 2025,0,@apansa_kalengs WKWKWKWKWK #KaburAjaDulu,1913506100462170618,,apansa_kalengs,in,,0,0,0,https://x.com/amartawilaga/status/1913506100462170618,197378868,amartawilaga;;;
1913504369154379817,Sat Apr 19 08:07:03 +0000 2025,0,bye indonesia #KaburAjaDulu,1913504604136083569,,yourfavchia,in,fisip,0,0,0,https://x.com/yourfavchia/status/1913504604136083569,787977857679003648,yourfavchia;;;
1913171893550825748,Sat Apr 19 08:01:50 +0000 2025,0,@AMOZY_ @m2ridical Apakah ini penyeimbang #kaburajadulu?,1913503292757590199,,AMOZY_,in,,0,0,0,https://x.com/JaketHijau14984/status/1913503292757590199,1641470425682305026,JaketHijau14984;;;
1913394655560901083,Sat Apr 19 07:44:30 +0000 2025,11,@dhanisx @tanyarlfes Bukti bhw negara gagal memberi lowongan pekerjaan bagi rakyatnya Bkn bermaksud memberi nilai buruk kpd org2 yg #KaburAjaDulu toh aku sndri jg pelaku #KaburAjaDulu Misal d indo kita trsedia lapangan pkerjaan bs menafkahi klrg dg layak org2 g akn prg cr makan d LN,1913498928840081918,,dhanisx,in,you know where to find me 😌,0,0,1,https://x.com/sar_lalala/status/1913498928840081918,286983060,sar_lalala;;;
1913496386328277142,Sat Apr 19 07:34:24 +0000 2025,1,atp i believe that this trend is a targeted psyop for middle-class Indonesian to shut down the whole #KaburAjaDulu movement,1913496386328277142,,,en,,0,0,0,https://x.com/thusspakezosran/status/1913496386328277142,1312366401353441280,thusspakezosran;;;
1913492068447797324,Sat Apr 19 07:17:14 +0000 2025,0,learning German so i ll get the chance to #KaburAjaDulu,1913492068447797324,,,en,,0,0,0,https://x.com/downiungu/status/1913492068447797324,842542153456734209,downiungu;;;
1913259337558212674,Sat Apr 19 07:15:53 +0000 2025,3,@rakas___ Mirip sodara gue laki bini di fiji anak2nya di australia pas lebaran kmrn adu nasib knp jgn buru2 #KaburAjaDulu krn kalo di luar tuh mereka ga pny mobil jd kemana2 hrs naik sepeda/jalan kaki(ga kyk di Jkt) trus kalo makan diluar pun ga bs setiap hari krn mahal..gue yg denger ,1913491726825914572,,rakas___,in,,0,0,0,https://x.com/NjSj_1st/status/1913491726825914572,1441955059562999814,NjSj_1st;;;
1913437487873274337,Sat Apr 19 07:09:50 +0000 2025,0,@kleejengking biar bisa kontribusi ke hestek #KaburAjaDulu,1913490205858009582,,kleejengking,in,Finland,0,0,0,https://x.com/bruleeyo/status/1913490205858009582,1216549004382572544,bruleeyo;;;
1913427106534740170,Sat Apr 19 06:26:04 +0000 2025,0,@Apeeeeep Respectfully disagree There's nothing stylish about that outfit Even if we entertained the idea that she was trying to dissing #KaburAjaDulu like what you guessed then it becomes more ironically idiotic considering that the reasoning behind the 2 incidents is distinct,1913479190587773253,,Apeeeeep,en,+62 - +44,0,1,0,https://x.com/putridwishsw/status/1913479190587773253,1478934968399110149,putridwishsw;;;
1913463857374171353,Sat Apr 19 06:22:57 +0000 2025,2,@agnxsmar (1) nah mbak bisa tolong elaborate the actual cons of living abroad ? i know that some people plan to #kaburajadulu cuz they saw that there were more benefits gained in living abroad such as a more humane salary higher living standards better public transportation etc..,1913478405171118369,,agnxsmar,en,Indonesia,1,1,0,https://x.com/datcuriousmonke/status/1913478405171118369,3184906003,datcuriousmonke;;;
1913473709085512040,Sat Apr 19 06:04:17 +0000 2025,0,should i #KaburAjaDulu? https://t.co/7u5OeKp5sV,1913473709085512040,https://pbs.twimg.com/media/Go4GMhtbkAEEjXg.jpg,,en,19,0,1,0,https://x.com/sekintific/status/1913473709085512040,2555474712,sekintific;;;
1913472167649346027,Sat Apr 19 05:58:10 +0000 2025,30,Barangkali dari komunitas warga tani ada yang minat #kaburajadulu ke Belanda di bidang dairy farming... https://t.co/UE5T9kPeh5,1913472167649346027,,,in,Wageningen 🇳🇱,0,2,6,https://x.com/rmdn_hani/status/1913472167649346027,107827019,rmdn_hani;;;
1913417444833608047,Sat Apr 19 02:20:43 +0000 2025,39,Si kocak struggle idup di London perkara Mandiri things Mbak jgnkan London ngerantau ke Surabaya strugglenya jg sama kayak yg mbak sebutin Stay focus guys tetep fokus di rencana #KaburAjaDulu kalian. Mental perintis mah gak bakal kayak d bawah kok. ,1913417444833608047,,,in,Bekasi,0,3,5,https://x.com/Imas_uni/status/1913417444833608047,161161776,Imas_uni;;;
1913417186800005233,Sat Apr 19 02:19:41 +0000 2025,0,reflek mau pindah ke us sama jeongwoo dan living together selamanya happily ever after dan bertetangga dengan muts twit ak #kaburajadulu #muakjadiwni,1913417186800005233,,,in,,1,0,0,https://x.com/jeongwooindosat/status/1913417186800005233,1767921465637441536,jeongwooindosat;;;
1913416948765069782,Sat Apr 19 02:18:44 +0000 2025,0,Butuh tutorial #kaburajadulu saya muak,1913416948765069782,,,in,00s,0,1,0,https://x.com/lostinwonwoo/status/1913416948765069782,1370069844675211275,lostinwonwoo;;;
1913414214905172213,Sat Apr 19 02:07:53 +0000 2025,0,OnlyFans Tonaor https://t.co/8X0d6PH8D0 https://t.co/vXjTNchb3f https://t.co/LqusA68EDP https://t.co/AzWZR5xlIa https://t.co/CtdY75k8wd https://t.co/jLhdeylQGD https://t.co/a8B8hDZ37f anime manga onepiece mvs netflix doodstream #Super1MViews #SegarBerkonten #KaburAjaDulu https://t.co/lvbjVTluJf,1913414214905172213,https://pbs.twimg.com/media/Go3QDvVa0AAJYoZ.jpg,,en,Puncak Kenikmatan ,0,0,0,https://x.com/KiinMuhammad/status/1913414214905172213,1554694393902542849,KiinMuhammad;;;
1913223976916320518,Sat Apr 19 02:07:30 +0000 2025,0,@alandakariza Manifesting #kaburajadulu tapi yang napak tanah ,1913414120722125177,,alandakariza,in,,0,0,0,https://x.com/ZZZero0O0/status/1913414120722125177,1290905972794208259,ZZZero0O0;;;
1913339092382912995,Sat Apr 19 01:39:56 +0000 2025,0,@anelogie yuk #kaburajadulu,1913407184194412957,,anelogie,und,,0,1,0,https://x.com/psychedielic/status/1913407184194412957,2417537894,psychedielic;;;
"1913403482222256238,Sat Apr 19 01:25:14 +0000 2025,0,Sadar gak sih kalau selama ini kita hanya menjalankan kehidupan. Dan apapun jalan yang kita pilih kehidupan memanglah sesulit itu. Meskipun begitu katanya mimpi itu sah aja walaupun yang kita impikan adalah yang paling tidak mungkin. #whenlifegivesyoutangerines #KaburAjaDulu https://t.co/ZgpuCJiVju,1913403482222256238,https://pbs.twimg.com/amplify_video_thumb/1913403428367380480/img/ZIh3AyL0Hk4l505g.jpg,,in,""Kota Bandung, Jawa Barat"",0,0,0,https://x.com/leideninstitute/status/1913403482222256238,2457342283,leideninstitute";;;
1913402993342550239,Sat Apr 19 01:23:17 +0000 2025,0,siapa sangka cari condo &amp; urus visa itu sangat menguras duit ‍↕️‍↕️‍↕️ emg #kaburajadulu butuh modal ygy jgn asal kabur ,1913402993342550239,,,in,,0,3,0,https://x.com/mashipowtato/status/1913402993342550239,1272544171430043648,mashipowtato;;
1913144653152764250,Sat Apr 19 00:38:57 +0000 2025,1,@jonnypengacara yuk ramai anak muda kita harus punya masa depan cerah maka dari itu kita #Kaburajadulu,1913391835692879941,,jonnypengacara,in,,0,0,0,https://x.com/LuthfiBaihaqii/status/1913391835692879941,1870174565718208514,LuthfiBaihaqii;;;
1913223976916320518,Sat Apr 19 00:28:45 +0000 2025,0,@alandakariza apa jangan jangan dia buzzer gerakan tolak #KaburAjaDulu ?,1913389268086775828,,alandakariza,in,,0,0,0,https://x.com/aysa_echa/status/1913389268086775828,1597329176494604288,aysa_echa;;;
1913171893550825748,Fri Apr 18 23:43:39 +0000 2025,0,@m2ridical #kaburajadulu ,1913377919398973583,,m2ridical,qme,,0,0,0,https://x.com/FarhnAbbas/status/1913377919398973583,1120298575311724545,FarhnAbbas;;;
"1912856905229234555,Fri Apr 18 23:25:25 +0000 2025,0,@jeJAKAki @sociotalker @ardisatriawan @kozirama Tata negara Konoha: Orang pintar punya duit #KABURAJADULU Orang pintar enggak punya duit #budakcorporate Orang bodoh punya duit #Oligarchy Orang bodoh nggak punya duit #LSM,1913373332470403478,,jeJAKAki,in,""Purwakarta, Indonesia"",0,0,2,https://x.com/SaSyaifullah/status/1913373332470403478,1266160591812440064,SaSyaifullah";;;
1913370442905387206,Fri Apr 18 23:15:28 +0000 2025,0,maaf pic 1 pake gramed buku i sudah di dalam koper packing utk #kaburajadulu,1913370826990317727,,svgillite,in,19 🇮🇩🇦🇺,0,0,0,https://x.com/svgillite/status/1913370826990317727,1627684851641098241,svgillite;;;
1913368707369500840,Fri Apr 18 23:07:03 +0000 2025,0,Kalo kaya gini Max #KaburAjaDulu gak sih,1913368707369500840,,,in,MDNI. ,0,0,0,https://x.com/kith_the_cat/status/1913368707369500840,1529455634,kith_the_cat;;;
1913367580028604774,Fri Apr 18 23:02:34 +0000 2025,1,Hijab Miss Reren https://t.co/ACgOvLA8cM https://t.co/rlYleCEii0 https://t.co/RGondQu9Pg https://t.co/WsMesepytk https://t.co/OL8RUv1Y4h https://t.co/a8B8hDZ37f anime manga onepiece mvs netflix doodstream #Super1MViews #SegarBerkonten #KaburAjaDulu https://t.co/gpUjjndyB7,1913367580028604774,https://pbs.twimg.com/media/Go2lqVobwAAXrR-.jpg,,en,Puncak Kenikmatan ,0,0,0,https://x.com/KiinMuhammad/status/1913367580028604774,1554694393902542849,KiinMuhammad;;;
1913223976916320518,Fri Apr 18 22:49:36 +0000 2025,0,@alandakariza emang klo di Indonesia nyuci baju masak bersih bersih itu di bantuin pemerintah ? nakut2in sebatas karn tdk mandiri doang lbh takut di Indonesia yg masa depan suram mo kerja bantung tulang dr pagi sampe pagi elo bakal tetep hutang sono sini... #KABURAJADULU,1913364317325660417,,alandakariza,in,,0,0,0,https://x.com/un_dreilukas/status/1913364317325660417,2459086860,un_dreilukas;;;
1913223976916320518,Fri Apr 18 22:15:57 +0000 2025,19,@alandakariza @mcitraningrum Keknya saya belum nemu sisi negatif kerja diluar yg di Twitter sama kek di Tiktok deh. Kebanyakan yg nyaranin #KaburAjaDulu itu membahas sisi positifnya yg negatifnya justru malah bahas kelakuan warga Indo disana yg...,1913355847453089957,,alandakariza,in,,1,1,0,https://x.com/Creatifirman/status/1913355847453089957,131748183,Creatifirman;;;
"1910864069638103073,Fri Apr 18 22:04:44 +0000 2025,0,D-32 Bismillah #KaburAjaDulu,1913353025705611393,,luu_naja,in,""Bangkok, Thailand"",0,1,0,https://x.com/luu_naja/status/1913353025705611393,1356061304,luu_naja";;;
1913305648571535648,Fri Apr 18 18:56:28 +0000 2025,0,#KABURAJADULU sedang ramai sekarang diindonesia karena keadaan ekonomi yang tidak menentu.Negara jepang menjadi salah satu tujuan favorit untuk masyarakat yang bertujuan mencari kerja di luar negeri. #TrendingNow #TrendingNews #lowongankerja #Jepang #ViralIndonesia #fypシ゚viral https://t.co/lZ2fQzjdpi,1913305648571535648,https://pbs.twimg.com/media/Go1s70Ca4AEMV8S.jpg,,in,,0,0,0,https://x.com/VPedia62/status/1913305648571535648,1902415777367810048,VPedia62;;;
1912995773052080524,Fri Apr 18 17:24:43 +0000 2025,1,@tanyakanrl Ada perwira tinggi yang diberhentikan dari dinas militer atas rekomendasi dari Dewan Kehormatan Perwira karena melanggar kode etik militer dan prosedur operasional standar #kaburajadulu ke timur tengah untuk menghindari tuntutan hukum lebih lanjut.,1913282557988511755,,tanyakanrl,in,Indonesia,0,0,0,https://x.com/tigamudah/status/1913282557988511755,1728481515569565696,tigamudah;;;
"1913277946309259361,Fri Apr 18 17:06:24 +0000 2025,0,S.Ars #kaburajadulu,1913277946309259361,,,en,""Kuala Lumpur, Wilayah Persekut"",0,0,0,https://x.com/fdanialmuhammad/status/1913277946309259361,1603754955713957888,fdanialmuhammad";;;
1913274820885885029,Fri Apr 18 16:53:58 +0000 2025,0,gapapa hitung-hitung video kyk gini sebenernya juga untuk melemahkan kampanye #KaburAjaDulu,1913274820885885029,,,in,,0,0,0,https://x.com/featheremedy/status/1913274820885885029,1512827616281391113,featheremedy;;;
1913263909144007139,Fri Apr 18 16:12:43 +0000 2025,0,@lokiswell #kaburajadulu,1913264439182446712,,lokiswell,qme,she/her〡minors don't follow!,0,0,0,https://x.com/hamoomindan/status/1913264439182446712,1175449868229214208,hamoomindan;;;
1913261046158266740,Fri Apr 18 16:08:59 +0000 2025,0,@racikan_twt Nyi roro kidul aja nerapin #KABURAJADULU,1913263500933447764,,racikan_twt,in,Location,0,0,0,https://x.com/KIMAre_Am/status/1913263500933447764,920530560258158593,KIMAre_Am;;;
1913237525432504733,Fri Apr 18 15:58:10 +0000 2025,0,@bebisyark @dontcallmenur Anjay #kaburajadulu lewat balekambang,1913260778515562725,,bebisyark,in,,0,0,0,https://x.com/yusrifaall_/status/1913260778515562725,1421415228307173381,yusrifaall_;;;
1904389298012782669,Fri Apr 18 15:51:37 +0000 2025,2,@financialfess @rsngprad done reposted followed and tagged kak kita usahakan #kaburajadulu @amriihakim @vintageimage @yourilunga https://t.co/v2M8iv58fO,1913259128644141540,https://pbs.twimg.com/media/Go1DCECb0AArVJj.jpg,financialfess,tl,Indonesia,0,0,0,https://x.com/issahimsa/status/1913259128644141540,896315896645337089,issahimsa;;;
1913256849715106036,Fri Apr 18 15:42:34 +0000 2025,0,semoga ini jadi breaking point nya taeng ️ #kaburajadulu,1913256849715106036,,,in,🇮🇩,0,0,0,https://x.com/konstelaci/status/1913256849715106036,1066250854036959232,konstelaci;;;
1913206301808857457,Fri Apr 18 15:39:00 +0000 2025,0,@hedhostage #kaburajadulu ,1913255954285760626,,hedhostage,qme,,0,0,0,https://x.com/chunk_of_love/status/1913255954285760626,1454512200,chunk_of_love;;;
1913255082365456409,Fri Apr 18 15:35:32 +0000 2025,1,from #indonesia 🇲🇨 congrats to #finland 🇫🇮 saya di indonesia sj...monggo yg mau #KaburAjaDulu k negera paling bahagia d dunia versi @happinessrpt since 2018 Finland has occupied the number-one slot the happiest country in the world...trust + freedom... thread @thisisFINLAND,1913255082365456409,,,en,Indonesia,0,1,0,https://x.com/muchamadhusyein/status/1913255082365456409,298621778,muchamadhusyein;;;
"1913233795165348352,Fri Apr 18 15:31:17 +0000 2025,1,@merapalriuh @v_frontline_pc Muhun #kaburajadulu kang hhe,1913254011454849118,,merapalriuh,in,""Bandung, Jawa Barat"",0,0,0,https://x.com/gilang_tech/status/1913254011454849118,562942137,gilang_tech";;;
"1913252817428689299,Fri Apr 18 15:26:32 +0000 2025,1,semoga menuju #KaburAjaDulu https://t.co/ZNkFDt9NxG,1913252817428689299,https://pbs.twimg.com/media/Go09RYvacAAfWZG.jpg,,in,""Bali, Indonesia"",0,2,0,https://x.com/LLIHINN/status/1913252817428689299,2909782399,LLIHINN";;;
1913249628176421042,Fri Apr 18 15:19:52 +0000 2025,0,@vanyaadotcom #kaburajadulu,1913251137064702143,,vanyaadotcom,qme,,0,0,0,https://x.com/alyanfln/status/1913251137064702143,257846818,alyanfln;;;
1913245091852066971,Fri Apr 18 15:18:54 +0000 2025,1,@stardanpena bener bangett star serasa pengen ngikut trend #kaburajadulu,1913250893312712996,,stardanpena,in,,0,0,0,https://x.com/justcallmeleeah/status/1913250893312712996,1496853168298545154,justcallmeleeah;;;
1913184021862851018,Fri Apr 18 14:52:50 +0000 2025,2,@politicalawake @daddyyuki @truthspace_ @ThatSun510 Masih mau #KaburAjaDulu ke Jepang? Ini dengar dia bilang apa sampai diulang2 berapa kali itu Great Reset nya. Demi masa depan dan kelangsungan Jepang . Apakah maksudnya kalau dia ga mau Great reset dia akan dibunuh dan Japan kena HAARP?,1913244334876770635,,politicalawake,in,🌹,0,1,0,https://x.com/wannafigh/status/1913244334876770635,1542850505491513346,wannafigh;;;
1913239177531150847,Fri Apr 18 14:41:32 +0000 2025,0,@jiuore @ailovingj #kaburajadulu,1913241492619194506,,jiuore,qme,₊⋆ 하츠투하츠 • 에스파 • 엔씨티 ⊹ᡣ𐭩,0,0,0,https://x.com/bulanbirue/status/1913241492619194506,1452811959368179713,bulanbirue;;;
"1913143918843081141,Fri Apr 18 14:36:29 +0000 2025,0,@BaseBDG Geus paling bener swasta atau #kaburajadulu,1913240221396947281,,BaseBDG,in,""Rancaekek, United Kingdom"",0,0,0,https://x.com/TetriadiBagja/status/1913240221396947281,1490738283487567873,TetriadiBagja";;;
1913136142557544735,Fri Apr 18 12:11:25 +0000 2025,0,@WagimanDeep212_ Kenapa harus lahir di konoha mau #kaburajadulu g ada kesempatan ,1913203711733604626,,WagimanDeep212_,in,Indonesia,0,0,0,https://x.com/pickme_34SY/status/1913203711733604626,1797845663641899008,pickme_34SY;;;
1913194861307855202,Fri Apr 18 11:36:15 +0000 2025,2,Seharian dengerin bisikan bisikan buat ikut #kaburajadulu dari @mengkenmeng @lendbelse @kuroneca ,1913194861307855202,,,in,,0,0,0,https://x.com/littlepeanutbby/status/1913194861307855202,1586351337457209345,littlepeanutbby;;;
1913193780905402757,Fri Apr 18 11:31:57 +0000 2025,0,(bismillah) #kaburajadulu https://t.co/fColdq4cUQ,1913193780905402757,https://pbs.twimg.com/media/Go0HmX5bIAEv20b.jpg,,in,,0,0,0,https://x.com/Sosamo329/status/1913193780905402757,998201704913944576,Sosamo329;;;
1913191138380660813,Fri Apr 18 11:21:27 +0000 2025,0,Ayna favorite di kelas https://t.co/ZU94H5jQfq https://t.co/Qz5iU3Kvfi https://t.co/jFnUtCWJBp https://t.co/8wvyVzJEFp https://t.co/sA1hs9Roz5 https://t.co/a8B8hDZ37f anime manga onepiece mvs netflix doodstream #Super1MViews #SegarBerkonten #KaburAjaDulu https://t.co/QDeSRZ66Yt,1913191138380660813,https://pbs.twimg.com/media/Go0FLXLaMAABKyw.jpg,,en,Puncak Kenikmatan ,0,0,0,https://x.com/KiinMuhammad/status/1913191138380660813,1554694393902542849,KiinMuhammad;;;
"1913189471467831642,Fri Apr 18 11:14:49 +0000 2025,0,#kaburajadulu,1913189471467831642,,,qht,""Bekasi, Jawa Barat"",0,0,0,https://x.com/hayazakitwt/status/1913189471467831642,128776276,hayazakitwt";;;
1913185801434788258,Fri Apr 18 11:00:14 +0000 2025,10,Tapi banyak yang mau #kaburajadulu ...,1913185801434788258,,,in,Indonesia,0,3,3,https://x.com/ZoneVenomWar/status/1913185801434788258,398798880,ZoneVenomWar;;;
1912430424674169035,Fri Apr 18 10:58:49 +0000 2025,0,@BadrunJan99 @Jelli_cent @Puspen_TNI @tni_ad @_TNIAU @_TNIAL_ @DivHumas_Polri Waduh kayaknya bener #kaburajadulu,1913185442033287677,,BadrunJan99,in,,0,0,0,https://x.com/dayin_dayan/status/1913185442033287677,1803989394963275776,dayin_dayan;;;
1913173534555152629,Fri Apr 18 10:11:30 +0000 2025,0,#kaburajadulu ,1913173534555152629,,,qme,,0,0,0,https://x.com/di_jkt/status/1913173534555152629,1006887946719354880,di_jkt;;;
"1913109895274221768,Fri Apr 18 10:04:01 +0000 2025,1,@RonnyYulianto13 Lagian susah mau ditegasin nanti dicap anti demokrasi power abuse orba dll. Emang beneran mesti ganti rakyat sih. Makanya gw setuju gerakan #kaburajadulu ,1913171651883082153,,RonnyYulianto13,in,""DKI Jakarta, Indonesia"",0,0,1,https://x.com/deydeychristina/status/1913171651883082153,97921428,deydeychristina";;;
1912779066807025687,Fri Apr 18 09:58:20 +0000 2025,0,@CNNIndonesia Kalo gak ada TKD bukan investor asing aja yg cabut Investor lokal juga bakal ikutan #kaburajadulu krn ongkos produksi dan pajak lebih murah di luar dan gak ada ormas serta minim pungli,1913170221382406653,,CNNIndonesia,in,,0,0,0,https://x.com/Zandriel6/status/1913170221382406653,1379438872619220995,Zandriel6;;;
"1912813680489828538,Fri Apr 18 09:41:56 +0000 2025,0,@pucoroyo #kaburajadulu,1913166096196342106,,pucoroyo,qme,""Jakarta Capital Region, Indone"",0,0,0,https://x.com/barkahhhhh/status/1913166096196342106,1278369157508022272,barkahhhhh";;;
"1913057011358666761,Fri Apr 18 09:35:45 +0000 2025,0,@kompascom #kaburajadulu,1913164538553516077,,kompascom,qme,""Valhalla, NY"",0,0,0,https://x.com/Cocottetapir/status/1913164538553516077,1266873119987261441,Cocottetapir";;;
1913161182338507018,Fri Apr 18 09:22:25 +0000 2025,0,Akan Tiba Waktunya #KaburAjaDulu ke Orbit Mahal https://t.co/4LaBGfdocz lewat @csr-indonesia.com #kaburajadulu #orbit #roket #blueorigin #kattyperry,1913161182338507018,,,in,beyond the vertical limit,0,0,0,https://x.com/tihatikenagigi/status/1913161182338507018,267008887,tihatikenagigi;;;
1913151743057338812,Fri Apr 18 08:44:54 +0000 2025,0,#kaburajadulu ke thai apa ya?,1913151743057338812,,,in,,0,0,0,https://x.com/oneztriplen/status/1913151743057338812,1621526167751892994,oneztriplen;;;
1912892348373368893,Fri Apr 18 08:34:35 +0000 2025,0,@teleponkaratan WKWKWKWKWK mau #kaburajadulu,1913149144128241885,,teleponkaratan,in,above the tree ✧,0,0,0,https://x.com/mailorver/status/1913149144128241885,1211841056859275264,mailorver;;;
1913147509876363561,Fri Apr 18 08:28:05 +0000 2025,0,happy Friday Nyn! kamu udah bersih-bersih tadi siang? meskipun lagi #kaburajadulu TKW harus tetap latihan loh.,1913147509876363561,,,in,the caelren.,0,1,0,https://x.com/bIairre/status/1913147509876363561,1901695906464014336,bIairre;;;
